Path,Machine_Type,Dataset,Status,Machine_ID,Sample_ID,nb_echantillon,freq_echantillonnage
Data\fan\train\normal_id_02_00000716.wav,fan,train,normal,02,00000716,160000,16000
Data\fan\train\normal_id_02_00000717.wav,fan,train,normal,02,00000717,160000,16000
Data\fan\train\normal_id_02_00000718.wav,fan,train,normal,02,00000718,160000,16000
Data\fan\train\normal_id_02_00000719.wav,fan,train,normal,02,00000719,160000,16000
Data\fan\train\normal_id_02_00000720.wav,fan,train,normal,02,00000720,160000,16000
Data\fan\train\normal_id_02_00000721.wav,fan,train,normal,02,00000721,160000,16000
Data\fan\train\normal_id_02_00000722.wav,fan,train,normal,02,00000722,160000,16000
Data\fan\train\normal_id_02_00000723.wav,fan,train,normal,02,00000723,160000,16000
Data\fan\train\normal_id_02_00000724.wav,fan,train,normal,02,00000724,160000,16000
Data\fan\train\normal_id_02_00000725.wav,fan,train,normal,02,00000725,160000,16000
Data\fan\train\normal_id_02_00000726.wav,fan,train,normal,02,00000726,160000,16000
Data\fan\train\normal_id_02_00000727.wav,fan,train,normal,02,00000727,160000,16000
Data\fan\train\normal_id_02_00000728.wav,fan,train,normal,02,00000728,160000,16000
Data\fan\train\normal_id_02_00000729.wav,fan,train,normal,02,00000729,160000,16000
Data\fan\train\normal_id_02_00000730.wav,fan,train,normal,02,00000730,160000,16000
Data\fan\train\normal_id_02_00000731.wav,fan,train,normal,02,00000731,160000,16000
Data\fan\train\normal_id_02_00000732.wav,fan,train,normal,02,00000732,160000,16000
Data\fan\train\normal_id_02_00000733.wav,fan,train,normal,02,00000733,160000,16000
Data\fan\train\normal_id_02_00000734.wav,fan,train,normal,02,00000734,160000,16000
Data\fan\train\normal_id_02_00000735.wav,fan,train,normal,02,00000735,160000,16000
Data\fan\train\normal_id_02_00000736.wav,fan,train,normal,02,00000736,160000,16000
Data\fan\train\normal_id_02_00000737.wav,fan,train,normal,02,00000737,160000,16000
Data\fan\train\normal_id_02_00000738.wav,fan,train,normal,02,00000738,160000,16000
Data\fan\train\normal_id_02_00000739.wav,fan,train,normal,02,00000739,160000,16000
Data\fan\train\normal_id_02_00000740.wav,fan,train,normal,02,00000740,160000,16000
Data\fan\train\normal_id_02_00000741.wav,fan,train,normal,02,00000741,160000,16000
Data\fan\train\normal_id_02_00000742.wav,fan,train,normal,02,00000742,160000,16000
Data\fan\train\normal_id_02_00000743.wav,fan,train,normal,02,00000743,160000,16000
Data\fan\train\normal_id_02_00000744.wav,fan,train,normal,02,00000744,160000,16000
Data\fan\train\normal_id_02_00000745.wav,fan,train,normal,02,00000745,160000,16000
Data\fan\train\normal_id_02_00000746.wav,fan,train,normal,02,00000746,160000,16000
Data\fan\train\normal_id_02_00000747.wav,fan,train,normal,02,00000747,160000,16000
Data\fan\train\normal_id_02_00000748.wav,fan,train,normal,02,00000748,160000,16000
Data\fan\train\normal_id_02_00000749.wav,fan,train,normal,02,00000749,160000,16000
Data\fan\train\normal_id_02_00000750.wav,fan,train,normal,02,00000750,160000,16000
Data\fan\train\normal_id_02_00000751.wav,fan,train,normal,02,00000751,160000,16000
Data\fan\train\normal_id_02_00000752.wav,fan,train,normal,02,00000752,160000,16000
Data\fan\train\normal_id_02_00000753.wav,fan,train,normal,02,00000753,160000,16000
Data\fan\train\normal_id_02_00000754.wav,fan,train,normal,02,00000754,160000,16000
Data\fan\train\normal_id_02_00000755.wav,fan,train,normal,02,00000755,160000,16000
Data\fan\train\normal_id_02_00000756.wav,fan,train,normal,02,00000756,160000,16000
Data\fan\train\normal_id_02_00000757.wav,fan,train,normal,02,00000757,160000,16000
Data\fan\train\normal_id_02_00000758.wav,fan,train,normal,02,00000758,160000,16000
Data\fan\train\normal_id_02_00000759.wav,fan,train,normal,02,00000759,160000,16000
Data\fan\train\normal_id_02_00000760.wav,fan,train,normal,02,00000760,160000,16000
Data\fan\train\normal_id_02_00000761.wav,fan,train,normal,02,00000761,160000,16000
Data\fan\train\normal_id_02_00000762.wav,fan,train,normal,02,00000762,160000,16000
Data\fan\train\normal_id_02_00000763.wav,fan,train,normal,02,00000763,160000,16000
Data\fan\train\normal_id_02_00000764.wav,fan,train,normal,02,00000764,160000,16000
Data\fan\train\normal_id_02_00000765.wav,fan,train,normal,02,00000765,160000,16000
Data\fan\train\normal_id_02_00000766.wav,fan,train,normal,02,00000766,160000,16000
Data\fan\train\normal_id_02_00000767.wav,fan,train,normal,02,00000767,160000,16000
Data\fan\train\normal_id_02_00000768.wav,fan,train,normal,02,00000768,160000,16000
Data\fan\train\normal_id_02_00000769.wav,fan,train,normal,02,00000769,160000,16000
Data\fan\train\normal_id_02_00000770.wav,fan,train,normal,02,00000770,160000,16000
Data\fan\train\normal_id_02_00000771.wav,fan,train,normal,02,00000771,160000,16000
Data\fan\train\normal_id_02_00000772.wav,fan,train,normal,02,00000772,160000,16000
Data\fan\train\normal_id_02_00000773.wav,fan,train,normal,02,00000773,160000,16000
Data\fan\train\normal_id_02_00000774.wav,fan,train,normal,02,00000774,160000,16000
Data\fan\train\normal_id_02_00000775.wav,fan,train,normal,02,00000775,160000,16000
Data\fan\train\normal_id_02_00000776.wav,fan,train,normal,02,00000776,160000,16000
Data\fan\train\normal_id_02_00000777.wav,fan,train,normal,02,00000777,160000,16000
Data\fan\train\normal_id_02_00000778.wav,fan,train,normal,02,00000778,160000,16000
Data\fan\train\normal_id_02_00000779.wav,fan,train,normal,02,00000779,160000,16000
Data\fan\train\normal_id_02_00000780.wav,fan,train,normal,02,00000780,160000,16000
Data\fan\train\normal_id_02_00000781.wav,fan,train,normal,02,00000781,160000,16000
Data\fan\train\normal_id_02_00000782.wav,fan,train,normal,02,00000782,160000,16000
Data\fan\train\normal_id_02_00000783.wav,fan,train,normal,02,00000783,160000,16000
Data\fan\train\normal_id_02_00000784.wav,fan,train,normal,02,00000784,160000,16000
Data\fan\train\normal_id_02_00000785.wav,fan,train,normal,02,00000785,160000,16000
Data\fan\train\normal_id_02_00000786.wav,fan,train,normal,02,00000786,160000,16000
Data\fan\train\normal_id_02_00000787.wav,fan,train,normal,02,00000787,160000,16000
Data\fan\train\normal_id_02_00000788.wav,fan,train,normal,02,00000788,160000,16000
Data\fan\train\normal_id_02_00000789.wav,fan,train,normal,02,00000789,160000,16000
Data\fan\train\normal_id_02_00000790.wav,fan,train,normal,02,00000790,160000,16000
Data\fan\train\normal_id_02_00000791.wav,fan,train,normal,02,00000791,160000,16000
Data\fan\train\normal_id_02_00000792.wav,fan,train,normal,02,00000792,160000,16000
Data\fan\train\normal_id_02_00000793.wav,fan,train,normal,02,00000793,160000,16000
Data\fan\train\normal_id_02_00000794.wav,fan,train,normal,02,00000794,160000,16000
Data\fan\train\normal_id_02_00000795.wav,fan,train,normal,02,00000795,160000,16000
Data\fan\train\normal_id_02_00000796.wav,fan,train,normal,02,00000796,160000,16000
Data\fan\train\normal_id_02_00000797.wav,fan,train,normal,02,00000797,160000,16000
Data\fan\train\normal_id_02_00000798.wav,fan,train,normal,02,00000798,160000,16000
Data\fan\train\normal_id_02_00000799.wav,fan,train,normal,02,00000799,160000,16000
Data\fan\train\normal_id_02_00000800.wav,fan,train,normal,02,00000800,160000,16000
Data\fan\train\normal_id_02_00000801.wav,fan,train,normal,02,00000801,160000,16000
Data\fan\train\normal_id_02_00000802.wav,fan,train,normal,02,00000802,160000,16000
Data\fan\train\normal_id_02_00000803.wav,fan,train,normal,02,00000803,160000,16000
Data\fan\train\normal_id_02_00000804.wav,fan,train,normal,02,00000804,160000,16000
Data\fan\train\normal_id_02_00000805.wav,fan,train,normal,02,00000805,160000,16000
Data\fan\train\normal_id_02_00000806.wav,fan,train,normal,02,00000806,160000,16000
Data\fan\train\normal_id_02_00000807.wav,fan,train,normal,02,00000807,160000,16000
Data\fan\train\normal_id_02_00000808.wav,fan,train,normal,02,00000808,160000,16000
Data\fan\train\normal_id_02_00000809.wav,fan,train,normal,02,00000809,160000,16000
Data\fan\train\normal_id_02_00000810.wav,fan,train,normal,02,00000810,160000,16000
Data\fan\train\normal_id_02_00000811.wav,fan,train,normal,02,00000811,160000,16000
Data\fan\train\normal_id_02_00000812.wav,fan,train,normal,02,00000812,160000,16000
Data\fan\train\normal_id_02_00000813.wav,fan,train,normal,02,00000813,160000,16000
Data\fan\train\normal_id_02_00000814.wav,fan,train,normal,02,00000814,160000,16000
Data\fan\train\normal_id_02_00000815.wav,fan,train,normal,02,00000815,160000,16000
Data\fan\train\normal_id_02_00000816.wav,fan,train,normal,02,00000816,160000,16000
Data\fan\train\normal_id_02_00000817.wav,fan,train,normal,02,00000817,160000,16000
Data\fan\train\normal_id_02_00000818.wav,fan,train,normal,02,00000818,160000,16000
Data\fan\train\normal_id_02_00000819.wav,fan,train,normal,02,00000819,160000,16000
Data\fan\train\normal_id_02_00000820.wav,fan,train,normal,02,00000820,160000,16000
Data\fan\train\normal_id_02_00000821.wav,fan,train,normal,02,00000821,160000,16000
Data\fan\train\normal_id_02_00000822.wav,fan,train,normal,02,00000822,160000,16000
Data\fan\train\normal_id_02_00000823.wav,fan,train,normal,02,00000823,160000,16000
Data\fan\train\normal_id_02_00000824.wav,fan,train,normal,02,00000824,160000,16000
Data\fan\train\normal_id_02_00000825.wav,fan,train,normal,02,00000825,160000,16000
Data\fan\train\normal_id_02_00000826.wav,fan,train,normal,02,00000826,160000,16000
Data\fan\train\normal_id_02_00000827.wav,fan,train,normal,02,00000827,160000,16000
Data\fan\train\normal_id_02_00000828.wav,fan,train,normal,02,00000828,160000,16000
Data\fan\train\normal_id_02_00000829.wav,fan,train,normal,02,00000829,160000,16000
Data\fan\train\normal_id_02_00000830.wav,fan,train,normal,02,00000830,160000,16000
Data\fan\train\normal_id_02_00000831.wav,fan,train,normal,02,00000831,160000,16000
Data\fan\train\normal_id_02_00000832.wav,fan,train,normal,02,00000832,160000,16000
Data\fan\train\normal_id_02_00000833.wav,fan,train,normal,02,00000833,160000,16000
Data\fan\train\normal_id_02_00000834.wav,fan,train,normal,02,00000834,160000,16000
Data\fan\train\normal_id_02_00000835.wav,fan,train,normal,02,00000835,160000,16000
Data\fan\train\normal_id_02_00000836.wav,fan,train,normal,02,00000836,160000,16000
Data\fan\train\normal_id_02_00000837.wav,fan,train,normal,02,00000837,160000,16000
Data\fan\train\normal_id_02_00000838.wav,fan,train,normal,02,00000838,160000,16000
Data\fan\train\normal_id_02_00000839.wav,fan,train,normal,02,00000839,160000,16000
Data\fan\train\normal_id_02_00000840.wav,fan,train,normal,02,00000840,160000,16000
Data\fan\train\normal_id_02_00000841.wav,fan,train,normal,02,00000841,160000,16000
Data\fan\train\normal_id_02_00000842.wav,fan,train,normal,02,00000842,160000,16000
Data\fan\train\normal_id_02_00000843.wav,fan,train,normal,02,00000843,160000,16000
Data\fan\train\normal_id_02_00000844.wav,fan,train,normal,02,00000844,160000,16000
Data\fan\train\normal_id_02_00000845.wav,fan,train,normal,02,00000845,160000,16000
Data\fan\train\normal_id_02_00000846.wav,fan,train,normal,02,00000846,160000,16000
Data\fan\train\normal_id_02_00000847.wav,fan,train,normal,02,00000847,160000,16000
Data\fan\train\normal_id_02_00000848.wav,fan,train,normal,02,00000848,160000,16000
Data\fan\train\normal_id_02_00000849.wav,fan,train,normal,02,00000849,160000,16000
Data\fan\train\normal_id_02_00000850.wav,fan,train,normal,02,00000850,160000,16000
Data\fan\train\normal_id_02_00000851.wav,fan,train,normal,02,00000851,160000,16000
Data\fan\train\normal_id_02_00000852.wav,fan,train,normal,02,00000852,160000,16000
Data\fan\train\normal_id_02_00000853.wav,fan,train,normal,02,00000853,160000,16000
Data\fan\train\normal_id_02_00000854.wav,fan,train,normal,02,00000854,160000,16000
Data\fan\train\normal_id_02_00000855.wav,fan,train,normal,02,00000855,160000,16000
Data\fan\train\normal_id_02_00000856.wav,fan,train,normal,02,00000856,160000,16000
Data\fan\train\normal_id_02_00000857.wav,fan,train,normal,02,00000857,160000,16000
Data\fan\train\normal_id_02_00000858.wav,fan,train,normal,02,00000858,160000,16000
Data\fan\train\normal_id_02_00000859.wav,fan,train,normal,02,00000859,160000,16000
Data\fan\train\normal_id_02_00000860.wav,fan,train,normal,02,00000860,160000,16000
Data\fan\train\normal_id_02_00000861.wav,fan,train,normal,02,00000861,160000,16000
Data\fan\train\normal_id_02_00000862.wav,fan,train,normal,02,00000862,160000,16000
Data\fan\train\normal_id_02_00000863.wav,fan,train,normal,02,00000863,160000,16000
Data\fan\train\normal_id_02_00000864.wav,fan,train,normal,02,00000864,160000,16000
Data\fan\train\normal_id_02_00000865.wav,fan,train,normal,02,00000865,160000,16000
Data\fan\train\normal_id_02_00000866.wav,fan,train,normal,02,00000866,160000,16000
Data\fan\train\normal_id_02_00000867.wav,fan,train,normal,02,00000867,160000,16000
Data\fan\train\normal_id_02_00000868.wav,fan,train,normal,02,00000868,160000,16000
Data\fan\train\normal_id_02_00000869.wav,fan,train,normal,02,00000869,160000,16000
Data\fan\train\normal_id_02_00000870.wav,fan,train,normal,02,00000870,160000,16000
Data\fan\train\normal_id_02_00000871.wav,fan,train,normal,02,00000871,160000,16000
Data\fan\train\normal_id_02_00000872.wav,fan,train,normal,02,00000872,160000,16000
Data\fan\train\normal_id_02_00000873.wav,fan,train,normal,02,00000873,160000,16000
Data\fan\train\normal_id_02_00000874.wav,fan,train,normal,02,00000874,160000,16000
Data\fan\train\normal_id_02_00000875.wav,fan,train,normal,02,00000875,160000,16000
Data\fan\train\normal_id_02_00000876.wav,fan,train,normal,02,00000876,160000,16000
Data\fan\train\normal_id_02_00000877.wav,fan,train,normal,02,00000877,160000,16000
Data\fan\train\normal_id_02_00000878.wav,fan,train,normal,02,00000878,160000,16000
Data\fan\train\normal_id_02_00000879.wav,fan,train,normal,02,00000879,160000,16000
Data\fan\train\normal_id_02_00000880.wav,fan,train,normal,02,00000880,160000,16000
Data\fan\train\normal_id_02_00000881.wav,fan,train,normal,02,00000881,160000,16000
Data\fan\train\normal_id_02_00000882.wav,fan,train,normal,02,00000882,160000,16000
Data\fan\train\normal_id_02_00000883.wav,fan,train,normal,02,00000883,160000,16000
Data\fan\train\normal_id_02_00000884.wav,fan,train,normal,02,00000884,160000,16000
Data\fan\train\normal_id_02_00000885.wav,fan,train,normal,02,00000885,160000,16000
Data\fan\train\normal_id_02_00000886.wav,fan,train,normal,02,00000886,160000,16000
Data\fan\train\normal_id_02_00000887.wav,fan,train,normal,02,00000887,160000,16000
Data\fan\train\normal_id_02_00000888.wav,fan,train,normal,02,00000888,160000,16000
Data\fan\train\normal_id_02_00000889.wav,fan,train,normal,02,00000889,160000,16000
Data\fan\train\normal_id_02_00000890.wav,fan,train,normal,02,00000890,160000,16000
Data\fan\train\normal_id_02_00000891.wav,fan,train,normal,02,00000891,160000,16000
Data\fan\train\normal_id_02_00000892.wav,fan,train,normal,02,00000892,160000,16000
Data\fan\train\normal_id_02_00000893.wav,fan,train,normal,02,00000893,160000,16000
Data\fan\train\normal_id_02_00000894.wav,fan,train,normal,02,00000894,160000,16000
Data\fan\train\normal_id_02_00000895.wav,fan,train,normal,02,00000895,160000,16000
Data\fan\train\normal_id_02_00000896.wav,fan,train,normal,02,00000896,160000,16000
Data\fan\train\normal_id_02_00000897.wav,fan,train,normal,02,00000897,160000,16000
Data\fan\train\normal_id_02_00000898.wav,fan,train,normal,02,00000898,160000,16000
Data\fan\train\normal_id_02_00000899.wav,fan,train,normal,02,00000899,160000,16000
Data\fan\train\normal_id_02_00000900.wav,fan,train,normal,02,00000900,160000,16000
Data\fan\train\normal_id_02_00000901.wav,fan,train,normal,02,00000901,160000,16000
Data\fan\train\normal_id_02_00000902.wav,fan,train,normal,02,00000902,160000,16000
Data\fan\train\normal_id_02_00000903.wav,fan,train,normal,02,00000903,160000,16000
Data\fan\train\normal_id_02_00000904.wav,fan,train,normal,02,00000904,160000,16000
Data\fan\train\normal_id_02_00000905.wav,fan,train,normal,02,00000905,160000,16000
Data\fan\train\normal_id_02_00000906.wav,fan,train,normal,02,00000906,160000,16000
Data\fan\train\normal_id_02_00000907.wav,fan,train,normal,02,00000907,160000,16000
Data\fan\train\normal_id_02_00000908.wav,fan,train,normal,02,00000908,160000,16000
Data\fan\train\normal_id_02_00000909.wav,fan,train,normal,02,00000909,160000,16000
Data\fan\train\normal_id_02_00000910.wav,fan,train,normal,02,00000910,160000,16000
Data\fan\train\normal_id_02_00000911.wav,fan,train,normal,02,00000911,160000,16000
Data\fan\train\normal_id_02_00000912.wav,fan,train,normal,02,00000912,160000,16000
Data\fan\train\normal_id_02_00000913.wav,fan,train,normal,02,00000913,160000,16000
Data\fan\train\normal_id_02_00000914.wav,fan,train,normal,02,00000914,160000,16000
Data\fan\train\normal_id_02_00000915.wav,fan,train,normal,02,00000915,160000,16000
Data\fan\train\normal_id_04_00000000.wav,fan,train,normal,04,00000000,160000,16000
Data\fan\train\normal_id_04_00000001.wav,fan,train,normal,04,00000001,160000,16000
Data\fan\train\normal_id_04_00000002.wav,fan,train,normal,04,00000002,160000,16000
Data\fan\train\normal_id_04_00000003.wav,fan,train,normal,04,00000003,160000,16000
